id,insert_ns
24223,4140000
24224,3960000
24225,3926000
24226,2691000
24227,3211000
24228,3000000
24229,2970000
24230,3131000
24231,3146000
24232,2839000
24233,2930000
24234,2248000
24235,2393000
24236,2525000
24237,3460000
24238,3560000
24239,3711000
24240,3808000
24241,3974000
24242,3731000
24243,2659000
24244,3005000
24245,3260000
24246,2909000
24247,3426000
24248,4139000
24249,3528000
24250,3386000
24251,3783000
24252,3635000
24253,3418000
24254,4197000
24255,4599000
24256,3987000
24257,3621000
24258,3238000
24259,3470000
24260,4080000
24261,2910000
24262,2351000
24263,3007000
24264,3165000
24265,3192000
24266,3319000
24267,3309000
24268,3077000
24269,3356000
24270,4275000
24271,3779000
24272,2996000
24273,2586000
24274,2494000
24275,2416000
24276,2235000
24277,2352000
24278,3577000
24279,3000000
24280,2814000
24281,6110000
24282,3746000
24283,4168000
24284,2979000
24285,2922000
24286,3244000
24287,4258000
24288,2466000
24289,2846000
24290,2476000
24291,2729000
24292,2832000
24293,3507000
24294,3672000
24295,4244000
24296,3995000
24297,2617000
24298,2812000
24299,2959000
24300,2584000
24301,2875000
24302,2426000
24303,2496000
24304,2640000
24305,3030000
24306,2574000
24307,2849000
24308,2747000
24309,2578000
24310,2567000
24311,2973000
24312,2386000
24313,2665000
24314,2931000
24315,2728000
24316,3082000
24317,3332000
24318,2540000
24319,3960000
24320,2951000
24321,2430000
24322,2655000
24323,3395000
24324,2867000
24325,3146000
24326,3350000
24327,2979000
24328,2592000
24329,2668000
24330,2539000
24331,3335000
24332,2417000
24333,3043000
24334,2701000
24335,2334000
24336,2867000
24337,2895000
24338,2502000
24339,2676000
24340,3113000
24341,3122000
24342,2676000
24343,3195000
24344,3085000
24345,2699000
24346,2813000
24347,2622000
24348,2631000
24349,2910000
24350,2275000
24351,2813000
24352,2738000
24353,2464000
24354,2631000
24355,3390000
24356,3105000
24357,2568000
24358,2973000
24359,2642000
24360,2687000
24361,3333000
24362,2951000
24363,3989000
24364,3616000
24365,2909000
24366,2898000
24367,3013000
24368,2941000
24369,3002000
24370,2707000
24371,3182000
24372,2665000
24373,3246000
24374,3073000
24375,3018000
24376,2933000
24377,3005000
24378,2896000
24379,2243000
24380,2978000
24381,3164000
24382,2806000
24383,3320000
24384,2683000
24385,3297000
24386,2989000
24387,2841000
24388,3537000
24389,3351000
24390,3388000
24391,3403000
24392,3113000
24393,3457000
24394,3066000
24395,3227000
24396,3590000
24397,2760000
24398,2940000
24399,3686000
24400,2519000
24401,3605000
24402,2812000
24403,2509000
24404,2583000
24405,2945000
24406,2473000
24407,2884000
24408,2903000
24409,3845000
24410,3334000
24411,2856000
24412,2914000
24413,2375000
24414,2747000
24415,3336000
24416,3414000
24417,3065000
24418,2965000
24419,2800000
24420,2369000
24421,3481000
24422,2914000
24423,2964000
24424,3410000
24425,3699000
24426,3300000
24427,2803000
24428,3043000
24429,3073000
24430,3160000
24431,3001000
24432,2953000
24433,2619000
24434,2616000
24435,2616000
24436,2324000
24437,2826000
24438,2240000
24439,2440000
24440,2658000
24441,3472000
24442,2783000
24443,3345000
24444,2614000
24445,2477000
24446,2267000
24447,2511000
24448,3100000
24449,3018000
24450,2469000
24451,2875000
24452,3180000
24453,3008000
24454,3067000
24455,3160000
24456,3059000
24457,3257000
24458,3085000
24459,3189000
24460,3136000
24461,2991000
24462,4239000
24463,3433000
24464,2988000
24465,3216000
24466,3107000
24467,2615000
24468,2890000
24469,3185000
24470,3201000
24471,2858000
24472,2522000
24473,2531000
24474,2676000
24475,2213000
24476,2504000
24477,2679000
24478,3061000
24479,2564000
24480,2448000
24481,2754000
24482,2574000
24483,2512000
24484,3408000
24485,3890000
24486,4424000
24487,3911000
24488,3535000
24489,3364000
24490,3301000
24491,2631000
24492,2983000
24493,3519000
24494,2959000
24495,3925000
24496,3992000
24497,2741000
24498,2943000
24499,2947000
24500,2548000
24501,2805000
24502,2510000
24503,3228000
24504,2994000
24505,3319000
24506,2758000
24507,2931000
24508,4124000
24509,2690000
24510,2578000
24511,2749000
24512,3092000
24513,2748000
24514,2364000
24515,2779000
24516,2883000
24517,2649000
24518,3019000
24519,2278000
24520,2964000
24521,2561000
24522,2666000
24523,3410000
24524,3286000
24525,2617000
24526,3010000
24527,2553000
24528,2270000
24529,2620000
24530,2328000
24531,2431000
24532,2627000
24533,2926000
24534,3367000
24535,2816000
24536,3197000
24537,2487000
24538,3024000
24539,2144000
24540,2624000
24541,2330000
24542,2611000
24543,2469000
24544,2802000
24545,2543000
24546,2880000
24547,3094000
24548,2972000
24549,2450000
24550,2891000
24551,3192000
24552,3688000
24553,3111000
24554,3970000
24555,3611000
24556,2726000
24557,2609000
24558,2844000
24559,2545000
24560,2918000
24561,3421000
24562,3277000
24563,3076000
24564,2624000
24565,2805000
24566,2558000
24567,3009000
24568,2345000
24569,2730000
24570,3388000
24571,5068000
24572,3059000
24573,2603000
24574,3099000
24575,3447000
24576,4453000
24577,3619000
24578,3367000
24579,2810000
24580,2479000
24581,2439000
24582,2994000
24583,3028000
24584,3137000
24585,2690000
24586,2763000
24587,2380000
24588,2423000
24589,2535000
24590,3045000
24591,2766000
24592,2706000
24593,2720000
24594,3296000
24595,2706000
24596,2881000
24597,3542000
24598,3167000
24599,2561000
24600,2639000
24601,2991000
24602,2762000
24603,3227000
24604,3559000
24605,3491000
24606,2578000
24607,2583000
24608,3175000
24609,3489000
24610,3335000
24611,3336000
24612,3834000
24613,3203000
24614,3149000
24615,2465000
24616,2596000
24617,2778000
24618,2445000
24619,4438000
24620,3088000
24621,3227000
24622,2732000
24623,4040000
24624,3547000
24625,2964000
24626,3300000
24627,3500000
24628,3273000
24629,3114000
24630,4108000
24631,4059000
24632,3315000
24633,3061000
24634,2559000
24635,2664000
24636,3152000
24637,2695000
24638,3110000
24639,2619000
24640,3285000
24641,2621000
24642,2472000
24643,2703000
24644,3697000
24645,2956000
24646,2772000
24647,2807000
24648,2783000
24649,2644000
24650,2406000
24651,2590000
24652,2595000
24653,2763000
24654,2738000
24655,2446000
24656,2868000
24657,3134000
24658,2658000
24659,2776000
24660,3541000
24661,2679000
24662,3394000
24663,3279000
24664,4075000
24665,2773000
24666,3146000
24667,3394000
24668,3129000
24669,2644000
24670,2373000
24671,3240000
24672,3365000
24673,3109000
24674,3313000
24675,3463000
24676,3817000
24677,4052000
24678,3118000
24679,3126000
24680,3060000
24681,2305000
24682,2621000
24683,2623000
24684,3037000
24685,2885000
24686,2145000
24687,2899000
24688,3088000
24689,3093000
24690,3131000
24691,2634000
24692,2649000
24693,2419000
24694,2408000
24695,2569000
24696,2627000
24697,2786000
24698,2719000
24699,2807000
24700,2606000
24701,3147000
24702,3442000
24703,2870000
24704,3298000
24705,2499000
24706,2776000
24707,2366000
24708,3291000
24709,2530000
24710,2595000
24711,2803000
24712,2382000
24713,3235000
24714,2906000
24715,3347000
24716,3112000
24717,2932000
24718,2837000
24719,2981000
24720,3584000
24721,3674000
24722,3347000
24723,2841000
24724,2646000
24725,3464000
24726,3006000
24727,2193000
24728,2974000
24729,2910000
24730,2423000
24731,2891000
24732,2938000
24733,2652000
24734,2817000
24735,2352000
24736,2681000
24737,3325000
24738,5659000
24739,3269000
24740,3147000
24741,3115000
24742,3575000
24743,2872000
24744,3838000
24745,3262000
24746,2318000
24747,2688000
24748,2458000
24749,2520000
24750,3805000
24751,3872000
24752,3334000
24753,2771000
24754,2551000
24755,2916000
24756,2549000
24757,2273000
24758,3705000
24759,2600000
24760,2664000
24761,2705000
24762,2283000
24763,2738000
24764,2776000
24765,2520000
24766,2406000
24767,2545000
24768,2671000
24769,2940000
24770,2520000
24771,2329000
24772,2659000
24773,2505000
24774,2626000
24775,2505000
24776,2309000
24777,2378000
24778,2589000
24779,2601000
24780,2263000
24781,2436000
24782,3118000
24783,2827000
24784,2636000
24785,2763000
24786,2736000
24787,2419000
24788,2481000
24789,3718000
24790,2531000
24791,2304000
24792,2572000
24793,2704000
24794,2823000
24795,2451000
24796,3212000
24797,2682000
24798,2762000
24799,2973000
24800,2495000
24801,2812000
24802,2738000
24803,2688000
24804,2936000
24805,2547000
24806,2659000
24807,3287000
24808,3004000
24809,2554000
24810,2939000
24811,2346000
24812,3820000
24813,3193000
24814,2826000
24815,2361000
24816,2875000
24817,3216000
24818,2509000
24819,2935000
24820,2551000
24821,2755000
24822,2944000
24823,2873000
24824,2306000
24825,2779000
24826,2891000
24827,5258000
24828,3764000
24829,3356000
24830,2971000
24831,4209000
24832,4422000
24833,4082000
24834,3679000
24835,3157000
24836,2406000
24837,2570000
24838,2537000
24839,2565000
24840,2672000
24841,2404000
24842,2592000
24843,2393000
24844,2595000
24845,2337000
24846,2419000
24847,2416000
24848,2307000
24849,2489000
24850,2709000
24851,2691000
24852,2634000
24853,2901000
24854,2492000
24855,2758000
24856,2261000
24857,2704000
24858,3238000
24859,2561000
24860,2789000
24861,2625000
24862,2884000
24863,2637000
24864,2615000
24865,3754000
24866,3194000
24867,3404000
24868,3686000
24869,2658000
24870,3106000
24871,3251000
24872,3821000
24873,3458000
24874,3048000
24875,2804000
24876,2591000
24877,3689000
24878,2754000
24879,2751000
24880,2705000
24881,2531000
24882,2777000
24883,2494000
24884,2518000
24885,2978000
24886,2815000
24887,2587000
24888,2631000
24889,2463000
24890,2640000
24891,2780000
24892,2308000
24893,2600000
24894,2129000
24895,2644000
24896,3023000
24897,3184000
24898,2207000
24899,2625000
24900,2897000
24901,2428000
24902,2904000
24903,2928000
24904,2693000
24905,2809000
24906,2788000
24907,3072000
24908,3265000
24909,4069000
24910,2587000
24911,3318000
24912,4170000
24913,3993000
24914,3395000
24915,3533000
24916,2635000
24917,2747000
24918,2606000
24919,2336000
24920,2522000
24921,2599000
24922,2660000
24923,2652000
24924,2726000
24925,2850000
24926,2957000
24927,2266000
24928,2696000
24929,2924000
24930,2573000
24931,2388000
24932,2886000
24933,2309000
24934,3143000
24935,2962000
24936,2800000
24937,3656000
24938,2899000
24939,2765000
24940,3798000
24941,4569000
24942,4643000
24943,5058000
24944,3638000
24945,2950000
24946,3179000
24947,3455000
24948,4889000
24949,4055000
24950,3856000
24951,3954000
24952,4876000
24953,4684000
24954,4001000
24955,5038000
24956,3985000
24957,3950000
24958,4721000
24959,3913000
24960,4920000
24961,4417000
24962,3318000
24963,3334000
24964,3531000
24965,4398000
24966,4366000
24967,3734000
24968,3562000
24969,2944000
24970,3525000
24971,3458000
24972,3791000
24973,3547000
24974,2619000
24975,2738000
24976,2937000
24977,2913000
24978,2504000
24979,2806000
24980,3949000
24981,4123000
24982,3821000
24983,3944000
24984,3994000
24985,4478000
24986,3579000
24987,3012000
24988,3653000
24989,3470000
24990,3727000
24991,3848000
24992,4063000
24993,4581000
24994,3403000
24995,4566000
24996,4235000
24997,3719000
24998,4479000
24999,4347000
25000,4191000
25001,3200000
25002,4062000
25003,3107000
25004,2874000
25005,2821000
25006,2787000
25007,3343000
25008,2843000
25009,2495000
25010,3219000
25011,2704000
25012,3384000
25013,3054000
25014,3117000
25015,3135000
25016,2463000
25017,2473000
25018,2695000
25019,3056000
25020,2928000
25021,2825000
25022,2717000
25023,2585000
25024,2694000
25025,2723000
25026,2726000
25027,3235000
25028,2470000
25029,2858000
25030,2748000
25031,2341000
25032,3217000
25033,2873000
25034,2740000
25035,2322000
25036,2844000
25037,2469000
25038,2658000
25039,2780000
25040,3588000
25041,3191000
25042,2350000
25043,3191000
25044,2590000
25045,2501000
25046,2345000
25047,2596000
25048,2972000
25049,2532000
25050,2456000
25051,2927000
25052,2697000
25053,3142000
25054,2854000
25055,2435000
25056,2791000
25057,2714000
25058,2842000
25059,2449000
25060,3245000
25061,2582000
25062,2865000
25063,2772000
25064,3376000
25065,2916000
25066,2230000
25067,2405000
25068,2600000
25069,3001000
25070,2767000
25071,2670000
25072,2345000
25073,2707000
25074,2507000
25075,2723000
25076,2844000
25077,2396000
25078,3370000
25079,2674000
25080,2695000
25081,3113000
25082,2932000
25083,3174000
25084,2702000
25085,3460000
25086,3106000
25087,3610000
25088,3316000
25089,2841000
25090,2779000
25091,3523000
25092,2919000
25093,3029000
25094,3134000
25095,2998000
25096,2925000
25097,2562000
25098,3481000
25099,3080000
25100,2320000
25101,3090000
25102,2836000
25103,2799000
25104,3437000
25105,3045000
25106,3557000
25107,3063000
25108,2455000
25109,2929000
25110,3297000
25111,3917000
25112,2934000
25113,2892000
25114,3010000
25115,3257000
25116,3165000
25117,4400000
25118,3088000
25119,3556000
25120,4321000
25121,4090000
25122,3614000
25123,2821000
25124,4178000
25125,4014000
25126,7799000
25127,2488000
25128,2712000
25129,3624000
25130,3303000
25131,3555000
25132,3791000
25133,3462000
25134,3325000
25135,3328000
25136,2703000
25137,3476000
25138,3048000
25139,2675000
25140,3644000
25141,3401000
25142,2985000
25143,2750000
25144,3391000
25145,3223000
25146,3041000
25147,2937000
25148,3449000
25149,3332000
25150,2991000
25151,3026000
25152,3353000
25153,2783000
25154,2926000
25155,3428000
25156,3788000
25157,3348000
25158,3861000
25159,3253000
25160,3007000
25161,2979000
25162,2931000
25163,3601000
25164,3240000
25165,2727000
25166,3124000
25167,2538000
25168,3158000
25169,2813000
25170,3263000
25171,3347000
25172,2401000
25173,2687000
25174,2714000
25175,2742000
25176,2622000
25177,2857000
25178,2714000
25179,2762000
25180,3157000
25181,2891000
25182,2899000
25183,2706000
25184,2201000
25185,2840000
25186,2590000
25187,3027000
25188,2504000
25189,2545000
25190,2852000
25191,2414000
25192,2721000
25193,2614000
25194,2771000
25195,2670000
25196,3028000
25197,2614000
25198,2432000
25199,2787000
25200,2404000
25201,2743000
25202,2428000
25203,2723000
25204,2916000
25205,3061000
25206,3038000
25207,2852000
25208,2734000
25209,3035000
25210,2385000
25211,2740000
25212,2637000
25213,2377000
25214,2414000
25215,2724000
25216,3311000
25217,2789000
25218,2967000
25219,2685000
25220,2359000
25221,3162000
25222,2836000
25223,2675000
25224,2917000
25225,2486000
25226,2683000
25227,3070000
25228,2493000
25229,2748000
25230,2752000
25231,2643000
25232,2648000
25233,2865000
25234,2534000
25235,2508000
25236,2838000
25237,2290000
25238,2544000
25239,2699000
25240,2540000
25241,2289000
25242,2397000
25243,2765000
25244,2459000
25245,2575000
25246,2590000
25247,2718000
25248,2905000
25249,2473000
25250,2808000
25251,2565000
25252,2313000
25253,2756000
25254,2432000
25255,2904000
25256,2926000
25257,2601000
25258,2438000
25259,2800000
25260,2822000
25261,2392000
25262,2884000
25263,2839000
25264,3197000
25265,2771000
25266,3388000
25267,4020000
25268,3472000
25269,3035000
25270,2547000
25271,2894000
25272,2668000
25273,2447000
25274,3290000
25275,2752000
25276,2665000
25277,3142000
25278,2790000
25279,2384000
25280,2891000
25281,2907000
25282,2428000
25283,2899000
25284,2675000
25285,2896000
25286,2219000
25287,3002000
25288,2944000
25289,2875000
25290,2826000
25291,2316000
25292,3146000
25293,2781000
25294,2997000
25295,2648000
25296,2868000
25297,3221000
25298,3839000
25299,3754000
25300,4213000
25301,3103000
25302,2632000
25303,2762000
25304,2799000
25305,3059000
25306,2432000
25307,2984000
25308,2954000
25309,2575000
25310,2806000
25311,3072000
25312,3143000
25313,2905000
25314,2989000
25315,2890000
25316,2712000
25317,2986000
25318,2449000
25319,2722000
25320,2599000
25321,2712000
25322,3016000
25323,3043000
25324,2550000
25325,2683000
25326,2693000
25327,2804000
25328,2438000
25329,2679000
25330,3650000
25331,3324000
25332,3194000
25333,3550000
25334,3357000
25335,3188000
25336,2928000
25337,2592000
25338,3492000
25339,3028000
25340,2574000
25341,2669000
25342,2847000
25343,2658000
25344,3189000
25345,2573000
25346,2504000
25347,2815000
25348,2844000
25349,2516000
25350,3712000
25351,2642000
25352,2602000
25353,2861000
25354,2853000
25355,2615000
25356,2994000
25357,2927000
25358,2624000
25359,2565000
25360,2800000
25361,2629000
25362,2698000
25363,2551000
25364,2547000
25365,3129000
25366,2749000
25367,2331000
25368,2509000
25369,2369000
25370,2395000
25371,3407000
25372,3511000
25373,2800000
25374,3218000
25375,2517000
25376,2945000
25377,2889000
25378,2679000
25379,2773000
25380,2644000
25381,2245000
25382,2766000
25383,3128000
25384,2732000
25385,2495000
25386,3008000
25387,2914000
25388,3063000
25389,2847000
25390,3009000
25391,2603000
25392,3321000
25393,2881000
25394,2826000
25395,3002000
25396,2988000
25397,2277000
25398,2712000
25399,3073000
25400,2905000
25401,2556000
25402,3085000
25403,2540000
25404,2921000
25405,3093000
25406,2882000
25407,2422000
25408,2544000
25409,3131000
25410,2690000
25411,2472000
25412,2583000
25413,3314000
25414,2675000
25415,2446000
25416,3074000
25417,2916000
25418,2922000
25419,2790000
25420,2731000
25421,2531000
25422,2679000
25423,2738000
25424,2422000
25425,2763000
25426,3221000
25427,3098000
25428,2859000
25429,3050000
25430,3225000
25431,3527000
25432,3134000
25433,3167000
25434,2913000
25435,2938000
25436,2982000
25437,2909000
25438,3313000
25439,3294000
25440,2650000
25441,2890000
25442,2647000
25443,2346000
25444,4031000
25445,2967000
25446,2637000
25447,2518000
25448,3696000
25449,4596000
25450,3628000
25451,3889000
25452,3866000
25453,3329000
25454,3025000
25455,3351000
25456,3163000
25457,3566000
25458,3798000
25459,3635000
25460,3629000
25461,4209000
25462,3162000
25463,4065000
25464,3379000
25465,4342000
25466,3529000
25467,2890000
25468,2842000
25469,3259000
25470,3918000
25471,3318000
25472,3153000
25473,3534000
25474,3149000
25475,3452000
25476,4077000
25477,3664000
25478,4245000
25479,3747000
25480,4075000
25481,3644000
25482,3474000
25483,4285000
25484,3975000
25485,4212000
25486,3926000
25487,3673000
25488,4173000
25489,3451000
25490,3104000
25491,3775000
25492,3353000
25493,3324000
25494,3073000
25495,3169000
25496,2810000
25497,3211000
25498,2755000
25499,2584000
25500,2608000
25501,3538000
25502,3096000
25503,2312000
25504,2798000
25505,3111000
25506,2737000
25507,3777000
25508,3702000
25509,3114000
25510,2896000
25511,2706000
25512,2891000
25513,2827000
25514,2230000
25515,2789000
25516,2359000
25517,2845000
25518,2990000
25519,3266000
25520,3374000
25521,3561000
25522,6053000
25523,2971000
25524,3134000
25525,3612000
25526,3641000
25527,3776000
25528,4700000
25529,4110000
25530,3207000
25531,3058000
25532,3324000
25533,2976000
25534,2853000
25535,2761000
25536,2696000
25537,2482000
25538,3024000
25539,2554000
25540,3089000
25541,2682000
25542,2753000
25543,2320000
25544,2805000
25545,2411000
25546,3255000
25547,3456000
25548,2956000
25549,2786000
25550,2677000
25551,2903000
25552,2716000
25553,2852000
25554,3840000
25555,3364000
25556,3203000
25557,3130000
25558,2998000
25559,3026000
25560,3615000
25561,2896000
25562,2729000
25563,2894000
25564,2497000
25565,2594000
25566,2317000
25567,2492000
25568,2456000
25569,3006000
25570,2932000
25571,2370000
25572,2332000
25573,3208000
25574,2220000
25575,2668000
25576,2331000
25577,2513000
25578,2664000
25579,2535000
25580,2432000
25581,2284000
25582,2788000
25583,2997000
25584,2391000
25585,2798000
25586,2885000
25587,7810000
25588,2895000
25589,4509000
25590,2893000
25591,2834000
25592,2911000
25593,4045000
25594,2626000
25595,2607000
25596,2243000
25597,2770000
25598,2906000
25599,2698000
25600,3597000
25601,3866000
25602,3337000
25603,2887000
25604,3082000
25605,3300000
25606,3988000
25607,2757000
25608,3575000
25609,3082000
25610,3020000
25611,2943000
25612,2612000
25613,2995000
25614,2933000
25615,2925000
25616,2826000
25617,3648000
25618,3218000
25619,2800000
25620,3443000
25621,3264000
25622,2627000
25623,2621000
25624,2691000
25625,2747000
25626,2294000
25627,3943000
25628,3904000
25629,4289000
25630,3791000
25631,2673000
25632,3113000
25633,3077000
25634,3160000
25635,2742000
25636,3676000
25637,2649000
25638,2574000
25639,3381000
25640,2652000
25641,3005000
25642,2647000
25643,3081000
25644,3065000
25645,3446000
25646,3229000
25647,2902000
25648,3296000
25649,3312000
25650,4039000
25651,4246000
25652,4952000
25653,4818000
25654,3645000
25655,4281000
25656,4298000
25657,4223000
25658,4939000
25659,3923000
25660,3816000
25661,4444000
25662,4011000
25663,4320000
25664,3607000
25665,3386000
25666,3743000
25667,3860000
25668,2862000
25669,3710000
25670,3417000
25671,2664000
25672,3609000
25673,3056000
25674,2824000
25675,3075000
25676,2505000
25677,3824000
25678,2912000
25679,2746000
25680,2406000
25681,2591000
25682,2445000
25683,3094000
25684,3474000
25685,2280000
25686,2952000
25687,2786000
25688,2765000
25689,2614000
25690,2878000
25691,2128000
25692,2429000
25693,4258000
25694,3689000
25695,3746000
25696,3491000
25697,4097000
25698,4170000
25699,4073000
25700,3909000
25701,3561000
25702,3364000
25703,3624000
25704,3581000
25705,3302000
25706,4547000
25707,4020000
25708,3479000
25709,3511000
25710,3981000
25711,3285000
25712,3824000
25713,3948000
25714,3075000
25715,3273000
25716,3023000
25717,3080000
25718,2489000
25719,2763000
25720,2335000
25721,2713000
25722,3509000
25723,2809000
25724,2598000
25725,2974000
25726,2318000
25727,2486000
25728,2877000
25729,2634000
25730,2842000
25731,2734000
25732,3019000
25733,3095000
25734,3134000
25735,2845000
25736,2536000
25737,2801000
25738,2839000
25739,2741000
25740,2591000
25741,2591000
25742,2916000
25743,2474000
25744,2756000
25745,2844000
25746,2396000
25747,2660000
25748,2897000
25749,2713000
25750,2984000
25751,2329000
25752,2850000
25753,2641000
25754,2864000
25755,2753000
25756,3215000
25757,2936000
25758,2873000
25759,3481000
25760,2620000
25761,2628000
25762,3109000
25763,2260000
25764,2768000
25765,2819000
25766,2405000
25767,3122000
25768,2650000
25769,3085000
25770,2552000
25771,2536000
25772,2843000
25773,2807000
25774,2496000
25775,2750000
25776,3177000
25777,4307000
25778,3254000
25779,4029000
25780,4302000
25781,2605000
25782,2620000
25783,2951000
25784,3041000
25785,2914000
25786,2645000
25787,2816000
25788,3456000
25789,3415000
25790,3066000
25791,3454000
25792,2657000
25793,3278000
25794,2743000
25795,2832000
25796,3611000
25797,4816000
25798,3889000
25799,16417000
25800,10896000
25801,5723000
25802,5005000
25803,5249000
25804,4629000
25805,4127000
25806,4817000
25807,3064000
25808,3130000
25809,4253000
25810,3291000
25811,3065000
25812,4982000
25813,4055000
25814,3875000
25815,3987000
25816,3735000
25817,3237000
25818,2585000
25819,2936000
25820,3164000
25821,2458000
25822,3166000
25823,2729000
25824,2809000
25825,2471000
25826,3247000
25827,2529000
25828,2481000
25829,2774000
25830,3091000
25831,2669000
25832,2809000
25833,2540000
25834,2803000
25835,2631000
25836,2481000
25837,2726000
25838,2658000
25839,2586000
25840,3260000
25841,2483000
25842,2944000
25843,2347000
25844,3427000
25845,2858000
25846,2374000
25847,2500000
25848,3109000
25849,2491000
25850,2646000
25851,2436000
25852,2938000
25853,3114000
25854,2823000
25855,2350000
25856,2777000
25857,2188000
25858,2615000
25859,2871000
25860,2958000
25861,2632000
25862,3004000
25863,2921000
25864,2673000
25865,3694000
25866,2808000
25867,3269000
25868,3176000
25869,3131000
25870,3476000
25871,3009000
25872,2675000
25873,2827000
25874,2562000
25875,2735000
25876,2727000
25877,3859000
25878,3305000
25879,23512000
25880,4474000
25881,3705000
25882,3754000
25883,3096000
25884,3481000
25885,2987000
25886,3007000
25887,2855000
25888,3536000
25889,3122000
25890,2922000
25891,3319000
25892,3195000
25893,2948000
25894,2681000
25895,3274000
25896,3261000
25897,2998000
25898,3445000
25899,3204000
25900,2920000
25901,3830000
25902,3680000
25903,3076000
25904,3638000
25905,2675000
25906,3223000
25907,4093000
25908,3090000
25909,3438000
25910,2497000
25911,3255000
25912,2833000
25913,2752000
25914,3406000
25915,2775000
25916,2658000
25917,2885000
25918,2413000
25919,2395000
25920,3315000
25921,2405000
25922,2566000
25923,2992000
25924,4054000
25925,2933000
25926,2410000
25927,2351000
25928,2876000
25929,2994000
25930,2898000
25931,3259000
25932,2947000
25933,3205000
25934,4540000
25935,2678000
25936,3092000
25937,3019000
25938,3183000
25939,2987000
25940,3061000
25941,2923000
25942,2864000
25943,2634000
25944,2426000
25945,2793000
25946,2639000
25947,2571000
25948,2693000
25949,2789000
25950,2458000
25951,2809000
25952,3053000
25953,2695000
25954,3580000
25955,2772000
25956,2908000
25957,2751000
25958,2342000
25959,2911000
25960,3062000
25961,3415000
25962,2675000
25963,3400000
25964,2560000
25965,2696000
25966,2830000
25967,2326000
25968,2627000
25969,2616000
25970,3083000
25971,2362000
25972,2540000
25973,2525000
25974,2675000
25975,2435000
25976,3447000
25977,2977000
25978,2878000
25979,3066000
25980,2788000
25981,3173000
25982,3228000
25983,2618000
25984,2819000
25985,2694000
25986,2667000
25987,2726000
25988,2977000
25989,2501000
25990,2696000
25991,2910000
25992,2548000
25993,3479000
25994,2650000
25995,2612000
25996,2601000
25997,2856000
25998,3594000
25999,3123000
26000,3181000
26001,2705000
26002,2623000
26003,2827000
26004,2789000
26005,2369000
26006,3072000
26007,2443000
26008,2524000
26009,2587000
26010,2583000
26011,3357000
26012,2431000
26013,2966000
26014,2738000
26015,2459000
26016,2808000
26017,3017000
26018,2596000
26019,4121000
26020,2904000
26021,2447000
26022,2527000
26023,2929000
26024,2894000
26025,3043000
26026,2330000
26027,3619000
26028,2731000
26029,2945000
26030,3382000
26031,3182000
26032,2472000
26033,2984000
26034,3009000
26035,2645000
26036,2967000
26037,2881000
26038,2844000
26039,3569000
26040,2992000
26041,2808000
26042,3456000
26043,2887000
26044,2624000
26045,3538000
26046,2926000
26047,4667000
26048,2697000
26049,5746000
26050,3124000
26051,3902000
26052,3733000
26053,3973000
26054,3152000
26055,3653000
26056,3873000
26057,2930000
26058,3760000
26059,2946000
26060,3574000
26061,2967000
26062,2866000
26063,2869000
26064,2661000
26065,2902000
26066,2436000
26067,2727000
26068,2578000
26069,3534000
26070,5632000
26071,3802000
26072,3257000
26073,2730000
26074,3112000
26075,4544000
26076,2959000
26077,2699000
26078,2950000
26079,2325000
26080,6565000
26081,2541000
26082,2819000
26083,3129000
26084,2652000
26085,2795000
26086,2792000
26087,3990000
26088,2717000
26089,2371000
26090,2548000
26091,2870000
26092,2465000
26093,3212000
26094,3355000
26095,2775000
26096,2840000
26097,3244000
26098,2673000
26099,3371000
26100,2402000
26101,3676000
26102,2547000
26103,2700000
26104,2899000
26105,3161000
26106,2341000
26107,2923000
26108,2479000
26109,2385000
26110,2931000
26111,3213000
26112,2341000
26113,3517000
26114,3245000
26115,2505000
26116,2615000
26117,2972000
26118,2928000
26119,2914000
26120,2521000
26121,2782000
26122,2358000
26123,2791000
26124,2218000
26125,2782000
26126,2810000
26127,3552000
26128,2717000
26129,3036000
26130,2199000
26131,3157000
26132,2996000
26133,3571000
26134,3647000
26135,3696000
26136,4440000
26137,3427000
26138,4463000
26139,3282000
26140,2798000
26141,2765000
26142,2471000
26143,3313000
26144,2800000
26145,2795000
26146,3033000
26147,3283000
26148,3328000
26149,3498000
26150,3258000
26151,3189000
26152,2569000
26153,3571000
26154,2816000
26155,2231000
26156,2713000
26157,2769000
26158,2518000
26159,2487000
26160,2626000
26161,2364000
26162,2443000
26163,2489000
26164,2979000
26165,3454000
26166,3063000
26167,3061000
26168,2508000
26169,2962000
26170,2740000
26171,2488000
26172,3011000
26173,2605000
26174,2572000
26175,2485000
26176,2827000
26177,2585000
26178,2849000
26179,2560000
26180,2655000
26181,2723000
26182,2692000
26183,2884000
26184,2629000
26185,2506000
26186,2508000
26187,2564000
26188,2713000
26189,2352000
26190,2403000
26191,2808000
26192,2501000
26193,2679000
26194,2670000
26195,2747000
26196,3291000
26197,2970000
26198,3350000
26199,4371000
26200,3156000
26201,2762000
26202,2552000
26203,2424000
26204,2424000
26205,2970000
26206,3557000
26207,3077000
26208,2821000
26209,2392000
26210,2721000
26211,2627000
26212,2717000
26213,2828000
26214,2855000
26215,2970000
26216,2510000
26217,4093000
26218,2556000
26219,3763000
26220,2690000
